characteristic	sample	preprocessor	nElementsBefore	sumWeightBefore	nElementsAfter	sumWeightAfter	preprocessor#1	nElementsBefore#1	sumWeightBefore#1	nElementsAfter#1	sumWeightAfter#1	preprocessor#2	nElementsBefore#2	sumWeightBefore#2	nElementsAfter#2	sumWeightAfter#2	preprocessor#3	nElementsBefore#3	sumWeightBefore#3	nElementsAfter#3	sumWeightAfter#3	preprocessor#4	nElementsBefore#4	sumWeightBefore#4	nElementsAfter#4	sumWeightAfter#4
CDR3 spectratype	M3_4T1_Blood_S10.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	57445	355874.0	34623	125550.0	Filter IGH chains	57445	355874.0	57445	355874.0	Filter stops in CDR3, OOF in CDR3	57445	355874.0	52337	335414.0	Downsample automatic	52337	335414.0	34623	125550.0					
CDR3 spectratype	M3_4T1_Tumor_S13.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	5747	699641.0	3475	125550.0	Filter IGH chains	5747	699641.0	5747	699641.0	Filter stops in CDR3, OOF in CDR3	5747	699641.0	5303	630141.0	Downsample automatic	5303	630141.0	3475	125550.0					
CDR3 spectratype	M1_4T1_Blood_S6.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	44577	189592.0	33012	125550.0	Filter IGH chains	44577	189592.0	44577	189592.0	Filter stops in CDR3, OOF in CDR3	44577	189592.0	41177	180061.0	Downsample automatic	41177	180061.0	33012	125550.0					
CDR3 spectratype	M4_4T1_DLN_S4.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	14282	797243.0	7173	125550.0	Filter IGH chains	14282	797243.0	14282	797243.0	Filter stops in CDR3, OOF in CDR3	14282	797243.0	13288	771844.0	Downsample automatic	13288	771844.0	7173	125550.0					
CDR3 spectratype	M3_4T1_BM_S8.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	66165	982689.0	24884	125550.0	Filter IGH chains	66165	982689.0	66165	982689.0	Filter stops in CDR3, OOF in CDR3	66165	982689.0	61299	948117.0	Downsample automatic	61299	948117.0	24884	125550.0					
CDR3 spectratype	M4_4T1_BM_S10.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	1325	69980.0	1176	67946.0	Filter IGH chains	1325	69980.0	1325	69980.0	Filter stops in CDR3, OOF in CDR3	1325	69980.0	1176	67946.0	Downsample automatic	1176	67946.0	1176	67946.0					
CDR3 spectratype	M2_4T1_BM_S4.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	81670	969933.0	30804	125550.0	Filter IGH chains	81670	969933.0	81670	969933.0	Filter stops in CDR3, OOF in CDR3	81670	969933.0	74689	885711.0	Downsample automatic	74689	885711.0	30804	125550.0					
CDR3 spectratype	M4_4T1_Blood_S2.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	16665	683973.0	11082	125550.0	Filter IGH chains	16665	683973.0	16665	683973.0	Filter stops in CDR3, OOF in CDR3	16665	683973.0	14910	642701.0	Downsample automatic	14910	642701.0	11082	125550.0					
CDR3 spectratype	N2_control_Blood_S5.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	120978	291716.0	62326	125550.0	Filter IGH chains	120978	291716.0	120978	291716.0	Filter stops in CDR3, OOF in CDR3	120978	291716.0	111287	277661.0	Downsample automatic	111287	277661.0	62326	125550.0					
CDR3 spectratype	M4_4T1_BM_S5.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	1419	65516.0	1248	63267.0	Filter IGH chains	1419	65516.0	1419	65516.0	Filter stops in CDR3, OOF in CDR3	1419	65516.0	1248	63267.0	Downsample automatic	1248	63267.0	1248	63267.0					
CDR3 spectratype	M2_4T1_Tumor_S5.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	2151	1668100.0	676	125550.0	Filter IGH chains	2151	1668100.0	2151	1668100.0	Filter stops in CDR3, OOF in CDR3	2151	1668100.0	1922	1127402.0	Downsample automatic	1922	1127402.0	676	125550.0					
CDR3 spectratype	M1_4T1_DLN_S7.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	87256	693306.0	24175	125550.0	Filter IGH chains	87256	693306.0	87256	693306.0	Filter stops in CDR3, OOF in CDR3	87256	693306.0	81881	674356.0	Downsample automatic	81881	674356.0	24175	125550.0					
Surface	M2_4T1_BM_S8.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	72121	1120769.0	30741	125550.0	Filter IGH chains	72121	1120769.0	72121	1120769.0	Filter stops in CDR3, OOF in CDR3	72121	1120769.0	64734	1024106.0	Downsample automatic	64734	1024106.0	30741	125550.0					
Surface	M2_4T1_DLN_S7.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	95523	648857.0	45810	125550.0	Filter IGH chains	95523	648857.0	95523	648857.0	Filter stops in CDR3, OOF in CDR3	95523	648857.0	86623	601517.0	Downsample automatic	86623	601517.0	45810	125550.0					
Surface	N1_control_BM_S1.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	92761	1111263.0	33352	125550.0	Filter IGH chains	92761	1111263.0	92761	1111263.0	Filter stops in CDR3, OOF in CDR3	92761	1111263.0	83364	1019615.0	Downsample automatic	83364	1019615.0	33352	125550.0					
Surface	M1_4T1_Tumor_S1.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	1910	1542543.0	653	125550.0	Filter IGH chains	1910	1542543.0	1910	1542543.0	Filter stops in CDR3, OOF in CDR3	1910	1542543.0	1771	1320389.0	Downsample automatic	1771	1320389.0	653	125550.0					
Surface	M4_4T1_DLN_S9.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	8848	248064.0	6784	125550.0	Filter IGH chains	8848	248064.0	8848	248064.0	Filter stops in CDR3, OOF in CDR3	8848	248064.0	8103	240731.0	Downsample automatic	8103	240731.0	6784	125550.0					
Surface	M2_4T1_Blood_S2.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	83727	353453.0	43786	125550.0	Filter IGH chains	83727	353453.0	83727	353453.0	Filter stops in CDR3, OOF in CDR3	83727	353453.0	76470	331794.0	Downsample automatic	76470	331794.0	43786	125550.0					
Surface	M4_4T1_Tumor_S1.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	5703	14611.0	5256	13808.0	Filter IGH chains	5703	14611.0	5703	14611.0	Filter stops in CDR3, OOF in CDR3	5703	14611.0	5256	13808.0	Downsample automatic	5256	13808.0	5256	13808.0					
Surface	N2_control_BM_S1.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	65294	271110.0	38846	125550.0	Filter IGH chains	65294	271110.0	65294	271110.0	Filter stops in CDR3, OOF in CDR3	65294	271110.0	59555	254772.0	Downsample automatic	59555	254772.0	38846	125550.0					
Surface	M3_4T1_DLN_S12.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	8799	846111.0	5855	125550.0	Filter IGH chains	8799	846111.0	8799	846111.0	Filter stops in CDR3, OOF in CDR3	8799	846111.0	8124	810198.0	Downsample automatic	8124	810198.0	5855	125550.0					
Surface	M1_4T1_DLN_S3.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	208134	3322056.0	25345	125550.0	Filter IGH chains	208134	3322056.0	208134	3322056.0	Filter stops in CDR3, OOF in CDR3	208134	3322056.0	194979	3233644.0	Downsample automatic	194979	3233644.0	25345	125550.0					
Surface	N1_control_LN_S4.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	32902	104257.0	29813	95884.0	Filter IGH chains	32902	104257.0	32902	104257.0	Filter stops in CDR3, OOF in CDR3	32902	104257.0	29813	95884.0	Downsample automatic	29813	95884.0	29813	95884.0					
Surface	N1_control_Blood_S6.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	112864	309918.0	61183	125550.0	Filter IGH chains	112864	309918.0	112864	309918.0	Filter stops in CDR3, OOF in CDR3	112864	309918.0	103169	285540.0	Downsample automatic	103169	285540.0	61183	125550.0					
Surface	M1_4T1_Tumor_S5.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	1453	1549737.0	570	125550.0	Filter IGH chains	1453	1549737.0	1453	1549737.0	Filter stops in CDR3, OOF in CDR3	1453	1549737.0	1317	1376345.0	Downsample automatic	1317	1376345.0	570	125550.0					
Surface	N2_control_LN_S4.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	71252	405065.0	44077	125550.0	Filter IGH chains	71252	405065.0	71252	405065.0	Filter stops in CDR3, OOF in CDR3	71252	405065.0	64152	373080.0	Downsample automatic	64152	373080.0	44077	125550.0					
Surface	M1_4T1_BM_S8.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	70091	1561283.0	20264	125550.0	Filter IGH chains	70091	1561283.0	70091	1561283.0	Filter stops in CDR3, OOF in CDR3	70091	1561283.0	62434	1484809.0	Downsample automatic	62434	1484809.0	20264	125550.0					
Surface	M1_4T1_BM_S4.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	109676	3117731.0	21437	125550.0	Filter IGH chains	109676	3117731.0	109676	3117731.0	Filter stops in CDR3, OOF in CDR3	109676	3117731.0	99507	2972441.0	Downsample automatic	99507	2972441.0	21437	125550.0					
Surface	M3_4T1_Tumor_S14.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	4320	512431.0	2964	125550.0	Filter IGH chains	4320	512431.0	4320	512431.0	Filter stops in CDR3, OOF in CDR3	4320	512431.0	3906	461283.0	Downsample automatic	3906	461283.0	2964	125550.0					
Surface	M3_4T1_Blood_S9.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	56039	328221.0	34706	125550.0	Filter IGH chains	56039	328221.0	56039	328221.0	Filter stops in CDR3, OOF in CDR3	56039	328221.0	51004	308539.0	Downsample automatic	51004	308539.0	34706	125550.0					
Surface	M2_4T1_DLN_S3.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	73450	538465.0	36431	125550.0	Filter IGH chains	73450	538465.0	73450	538465.0	Filter stops in CDR3, OOF in CDR3	73450	538465.0	66967	499321.0	Downsample automatic	66967	499321.0	36431	125550.0					
Surface	M4_4T1_Blood_S7.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	15079	291618.0	11314	125550.0	Filter IGH chains	15079	291618.0	15079	291618.0	Filter stops in CDR3, OOF in CDR3	15079	291618.0	13478	273168.0	Downsample automatic	13478	273168.0	11314	125550.0					
Surface	N2_control_Blood_S6.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	137249	323560.0	65141	125550.0	Filter IGH chains	137249	323560.0	137249	323560.0	Filter stops in CDR3, OOF in CDR3	137249	323560.0	126369	307798.0	Downsample automatic	126369	307798.0	65141	125550.0					
Surface	M3_4T1_BM_S7.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	54707	495753.0	26356	125550.0	Filter IGH chains	54707	495753.0	54707	495753.0	Filter stops in CDR3, OOF in CDR3	54707	495753.0	50774	478430.0	Downsample automatic	50774	478430.0	26356	125550.0					
Surface	M1_4T1_Blood_S2.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	81594	448685.0	34930	125550.0	Filter IGH chains	81594	448685.0	81594	448685.0	Filter stops in CDR3, OOF in CDR3	81594	448685.0	75154	426604.0	Downsample automatic	75154	426604.0	34930	125550.0					
Surface	N2_control_BM_S2.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	66527	255193.0	40241	125550.0	Filter IGH chains	66527	255193.0	66527	255193.0	Filter stops in CDR3, OOF in CDR3	66527	255193.0	60693	239781.0	Downsample automatic	60693	239781.0	40241	125550.0					
Surface	M3_4T1_DLN_S11.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	7045	638013.0	4869	125550.0	Filter IGH chains	7045	638013.0	7045	638013.0	Filter stops in CDR3, OOF in CDR3	7045	638013.0	6550	613148.0	Downsample automatic	6550	613148.0	4869	125550.0					
Surface	N1_control_LN_S3.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	52671	823950.0	31986	125550.0	Filter IGH chains	52671	823950.0	52671	823950.0	Filter stops in CDR3, OOF in CDR3	52671	823950.0	47041	754429.0	Downsample automatic	47041	754429.0	31986	125550.0					
Surface	N2_control_LN_S3.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	71765	466036.0	43718	125550.0	Filter IGH chains	71765	466036.0	71765	466036.0	Filter stops in CDR3, OOF in CDR3	71765	466036.0	64445	428849.0	Downsample automatic	64445	428849.0	43718	125550.0					
Surface	N1_control_Blood_S5.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	228959	1089214.0	62650	125550.0	Filter IGH chains	228959	1089214.0	228959	1089214.0	Filter stops in CDR3, OOF in CDR3	228959	1089214.0	205257	1002940.0	Downsample automatic	205257	1002940.0	62650	125550.0					
Surface	M2_4T1_Blood_S6.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	57007	134123.0	52279	125550.0	Filter IGH chains	57007	134123.0	57007	134123.0	Filter stops in CDR3, OOF in CDR3	57007	134123.0	52279	125550.0	Downsample automatic	52279	125550.0	52279	125550.0					
Surface	N1_control_BM_S2.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	49922	254254.0	33366	125550.0	Filter IGH chains	49922	254254.0	49922	254254.0	Filter stops in CDR3, OOF in CDR3	49922	254254.0	45458	234149.0	Downsample automatic	45458	234149.0	33366	125550.0					
Surface	M4_4T1_Tumor_S6.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	325	3531.0	303	3429.0	Filter IGH chains	325	3531.0	325	3531.0	Filter stops in CDR3, OOF in CDR3	325	3531.0	303	3429.0	Downsample automatic	303	3429.0	303	3429.0					
Surface	M2_4T1_Tumor_S1.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	2396	1465672.0	1112	125550.0	Filter IGH chains	2396	1465672.0	2396	1465672.0	Filter stops in CDR3, OOF in CDR3	2396	1465672.0	2118	744281.0	Downsample automatic	2118	744281.0	1112	125550.0					
Surface	M3_4T1_Blood_S10.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	57445	355874.0	34623	125550.0	Filter IGH chains	57445	355874.0	57445	355874.0	Filter stops in CDR3, OOF in CDR3	57445	355874.0	52337	335414.0	Downsample automatic	52337	335414.0	34623	125550.0					
Surface	M3_4T1_Tumor_S13.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	5747	699641.0	3475	125550.0	Filter IGH chains	5747	699641.0	5747	699641.0	Filter stops in CDR3, OOF in CDR3	5747	699641.0	5303	630141.0	Downsample automatic	5303	630141.0	3475	125550.0					
Surface	M1_4T1_Blood_S6.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	44577	189592.0	33012	125550.0	Filter IGH chains	44577	189592.0	44577	189592.0	Filter stops in CDR3, OOF in CDR3	44577	189592.0	41177	180061.0	Downsample automatic	41177	180061.0	33012	125550.0					
Surface	M4_4T1_DLN_S4.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	14282	797243.0	7173	125550.0	Filter IGH chains	14282	797243.0	14282	797243.0	Filter stops in CDR3, OOF in CDR3	14282	797243.0	13288	771844.0	Downsample automatic	13288	771844.0	7173	125550.0					
Surface	M3_4T1_BM_S8.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	66165	982689.0	24884	125550.0	Filter IGH chains	66165	982689.0	66165	982689.0	Filter stops in CDR3, OOF in CDR3	66165	982689.0	61299	948117.0	Downsample automatic	61299	948117.0	24884	125550.0					
Surface	M4_4T1_BM_S10.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	1325	69980.0	1176	67946.0	Filter IGH chains	1325	69980.0	1325	69980.0	Filter stops in CDR3, OOF in CDR3	1325	69980.0	1176	67946.0	Downsample automatic	1176	67946.0	1176	67946.0					
Surface	M2_4T1_BM_S4.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	81670	969933.0	30804	125550.0	Filter IGH chains	81670	969933.0	81670	969933.0	Filter stops in CDR3, OOF in CDR3	81670	969933.0	74689	885711.0	Downsample automatic	74689	885711.0	30804	125550.0					
Surface	M4_4T1_Blood_S2.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	16665	683973.0	11082	125550.0	Filter IGH chains	16665	683973.0	16665	683973.0	Filter stops in CDR3, OOF in CDR3	16665	683973.0	14910	642701.0	Downsample automatic	14910	642701.0	11082	125550.0					
Surface	N2_control_Blood_S5.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	120978	291716.0	62326	125550.0	Filter IGH chains	120978	291716.0	120978	291716.0	Filter stops in CDR3, OOF in CDR3	120978	291716.0	111287	277661.0	Downsample automatic	111287	277661.0	62326	125550.0					
Surface	M4_4T1_BM_S5.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	1419	65516.0	1248	63267.0	Filter IGH chains	1419	65516.0	1419	65516.0	Filter stops in CDR3, OOF in CDR3	1419	65516.0	1248	63267.0	Downsample automatic	1248	63267.0	1248	63267.0					
Surface	M2_4T1_Tumor_S5.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	2151	1668100.0	676	125550.0	Filter IGH chains	2151	1668100.0	2151	1668100.0	Filter stops in CDR3, OOF in CDR3	2151	1668100.0	1922	1127402.0	Downsample automatic	1922	1127402.0	676	125550.0					
Surface	M1_4T1_DLN_S7.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	87256	693306.0	24175	125550.0	Filter IGH chains	87256	693306.0	87256	693306.0	Filter stops in CDR3, OOF in CDR3	87256	693306.0	81881	674356.0	Downsample automatic	81881	674356.0	24175	125550.0					
VSpectratypeMean	M2_4T1_BM_S8.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	72121	1120769.0	30741	125550.0	Filter IGH chains	72121	1120769.0	72121	1120769.0	Filter stops in CDR3, OOF in CDR3	72121	1120769.0	64734	1024106.0	Downsample automatic	64734	1024106.0	30741	125550.0					
VSpectratypeMean	M2_4T1_DLN_S7.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	95523	648857.0	45810	125550.0	Filter IGH chains	95523	648857.0	95523	648857.0	Filter stops in CDR3, OOF in CDR3	95523	648857.0	86623	601517.0	Downsample automatic	86623	601517.0	45810	125550.0					
VSpectratypeMean	N1_control_BM_S1.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	92761	1111263.0	33352	125550.0	Filter IGH chains	92761	1111263.0	92761	1111263.0	Filter stops in CDR3, OOF in CDR3	92761	1111263.0	83364	1019615.0	Downsample automatic	83364	1019615.0	33352	125550.0					
VSpectratypeMean	M1_4T1_Tumor_S1.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	1910	1542543.0	653	125550.0	Filter IGH chains	1910	1542543.0	1910	1542543.0	Filter stops in CDR3, OOF in CDR3	1910	1542543.0	1771	1320389.0	Downsample automatic	1771	1320389.0	653	125550.0					
VSpectratypeMean	M4_4T1_DLN_S9.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	8848	248064.0	6784	125550.0	Filter IGH chains	8848	248064.0	8848	248064.0	Filter stops in CDR3, OOF in CDR3	8848	248064.0	8103	240731.0	Downsample automatic	8103	240731.0	6784	125550.0					
VSpectratypeMean	M2_4T1_Blood_S2.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	83727	353453.0	43786	125550.0	Filter IGH chains	83727	353453.0	83727	353453.0	Filter stops in CDR3, OOF in CDR3	83727	353453.0	76470	331794.0	Downsample automatic	76470	331794.0	43786	125550.0					
VSpectratypeMean	M4_4T1_Tumor_S1.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	5703	14611.0	5256	13808.0	Filter IGH chains	5703	14611.0	5703	14611.0	Filter stops in CDR3, OOF in CDR3	5703	14611.0	5256	13808.0	Downsample automatic	5256	13808.0	5256	13808.0					
VSpectratypeMean	N2_control_BM_S1.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	65294	271110.0	38846	125550.0	Filter IGH chains	65294	271110.0	65294	271110.0	Filter stops in CDR3, OOF in CDR3	65294	271110.0	59555	254772.0	Downsample automatic	59555	254772.0	38846	125550.0					
VSpectratypeMean	M3_4T1_DLN_S12.clns	Filter IGH chains | Filter stops in CDR3, OOF in CDR3 | Downsample automatic	8799	846111.0	5855	125550.0	Filter IGH chains	8799	846111.0	8799	846111.0	Filter stops in CDR3, OOF in CDR3	8799	846111.0	8124	810198.0	Downsample automatic	8124	810198.0	5855	125550.0					
